Action    ,Symbol    ,Time                ,Cash           ,SymbolCash     ,SignalType     ,EnterCause     ,LeaveCause     ,RemainingQty   
leave     ,3363      ,92132230885         ,-2.17512e+07   ,-5.90788e+06   ,-              ,-              ,takeProfit     ,12282.5        
leave     ,3363      ,92132265216         ,-1.97e+07      ,-3.8567e+06    ,-              ,-              ,takeProfit     ,8188.33        
enter     ,3167      ,92255220238         ,-2.97e+07      ,-1e+07         ,SignalA        ,StrongGroup    ,-              ,34782.6        
enter     ,2885      ,92315447587         ,-3.97e+07      ,-1e+07         ,SignalA        ,StrongGroup    ,-              ,213220         
leave     ,2885      ,92346417967         ,-3.76957e+07   ,-7.99574e+06   ,-              ,-              ,takeProfit     ,170576         
leave     ,1727      ,92448053565         ,-3.56737e+07   ,-7.97795e+06   ,-              ,-              ,takeProfit     ,176406         
enter     ,1303      ,92506100332         ,-4.56737e+07   ,-1e+07         ,SignalA        ,StrongGroup    ,-              ,121951         
leave     ,2885      ,92532934883         ,-4.36673e+07   ,-5.98934e+06   ,-              ,-              ,takeProfit     ,127932         
leave     ,3167      ,92601664167         ,-3.3789e+07    ,-121739        ,-              ,-              ,stopLoss       ,0              
leave     ,1303      ,92646776167         ,-3.17695e+07   ,-7.98049e+06   ,-              ,-              ,takeProfit     ,97561          
leave     ,1303      ,92655033640         ,-2.97476e+07   ,-5.95854e+06   ,-              ,-              ,takeProfit     ,73170.7        
leave     ,1303      ,92701863114         ,-2.77232e+07   ,-3.93415e+06   ,-              ,-              ,takeProfit     ,48780.5        
leave     ,2885      ,92741379741         ,-2.57146e+07   ,-3.98081e+06   ,-              ,-              ,takeProfit     ,85287.8        
enter     ,6176      ,93004921218         ,-3.57146e+07   ,-1e+07         ,SignalA        ,StrongGroup    ,-              ,74074.1        
leave     ,4958      ,93016036725         ,-3.36935e+07   ,-3.95251e+06   ,-              ,-              ,takeProfit     ,21108.2        
leave     ,1727      ,93020270039         ,-3.16693e+07   ,-5.95369e+06   ,-              ,-              ,takeProfit     ,132304         
leave     ,1727      ,93020467565         ,-2.96428e+07   ,-3.92723e+06   ,-              ,-              ,takeProfit     ,88202.9        
leave     ,2885      ,93123714854         ,-2.76321e+07   ,-1.97015e+06   ,-              ,-              ,takeProfit     ,42643.9        
leave     ,2885      ,93136599234         ,-2.56194e+07   ,42643.9        ,-              ,-              ,takeProfit     ,0              
leave     ,4958      ,93151373485         ,-2.3593e+07    ,-1.92612e+06   ,-              ,-              ,takeProfit     ,10554.1        
enter     ,3167      ,93318745174         ,-3.3593e+07    ,-1.01217e+07   ,SignalA        ,StrongGroup    ,-              ,34843.2        
leave     ,1727      ,93325324033         ,-3.15643e+07   ,-1.89857e+06   ,-              ,-              ,takeProfit     ,44101.4        
leave     ,1727      ,93328450475         ,-2.95334e+07   ,132304         ,-              ,-              ,takeProfit     ,0              
leave     ,4958      ,93436163132         ,-2.75018e+07   ,105541         ,-              ,-              ,takeProfit     ,0              
leave     ,3167      ,93506248571         ,-2.54704e+07   ,-8.09038e+06   ,-              ,-              ,takeProfit     ,27874.6        
leave     ,3167      ,93604709434         ,-1.74565e+07   ,-76443         ,-              ,-              ,bailout        ,0              
leave     ,1303      ,93854601095         ,-1.3476e+07    ,46341.5        ,-              ,-              ,bailout        ,0              
enter     ,2485      ,94203204739         ,-2.3476e+07    ,-1e+07         ,SignalA        ,StrongGroup    ,-              ,259067         
enter     ,2313      ,94512937749         ,-3.3476e+07    ,-1e+07         ,SignalA        ,StrongGroup    ,-              ,49751.2        
leave     ,2485      ,95508131685         ,-2.35667e+07   ,-90673.6       ,-              ,-              ,stopLoss       ,0              
enter     ,2455      ,95927222112         ,-3.35667e+07   ,-1e+07         ,SignalA        ,StrongGroup    ,-              ,53050.4        
enter     ,8299      ,100439112216        ,-4.35667e+07   ,-1e+07         ,SignalA        ,StrongGroup    ,-              ,4987.53        
enter     ,3481      ,100524495719        ,-5.35667e+07   ,-1e+07         ,SignalB        ,StrongGroup    ,-              ,424628         
enter     ,2308      ,101647166512        ,-6.35667e+07   ,-9.96226e+06   ,SignalA        ,StrongGroup    ,-              ,7407.41        
leave     ,2455      ,101655201717        ,-5.36728e+07   ,-106101        ,-              ,-              ,stopLoss       ,0              
enter     ,2485      ,102727074466        ,-6.36728e+07   ,-1.00907e+07   ,SignalA        ,StrongGroup    ,-              ,259067         
leave     ,2313      ,103205111002        ,-6.16529e+07   ,-7.9801e+06    ,-              ,-              ,takeProfit     ,39801          
leave     ,2313      ,103324402926        ,-5.9628e+07    ,-5.95522e+06   ,-              ,-              ,takeProfit     ,29850.7        
leave     ,2313      ,103333583731        ,-5.75981e+07   ,-3.92537e+06   ,-              ,-              ,takeProfit     ,19900.5        
leave     ,2313      ,103354344733        ,-5.55633e+07   ,-1.89055e+06   ,-              ,-              ,takeProfit     ,9950.25        
leave     ,2485      ,103441001162        ,-5.35374e+07   ,-8.06477e+06   ,-              ,-              ,takeProfit     ,207254         
leave     ,2485      ,103643559476        ,-5.15089e+07   ,-6.03627e+06   ,-              ,-              ,takeProfit     ,155440         
leave     ,2485      ,103701528214        ,-4.94778e+07   ,-4.00518e+06   ,-              ,-              ,takeProfit     ,103627         
leave     ,2485      ,103713806500        ,-4.74441e+07   ,-1.9715e+06    ,-              ,-              ,takeProfit     ,51813.5        
leave     ,2485      ,103717880795        ,-4.54079e+07   ,64766.8        ,-              ,-              ,takeProfit     ,0              
leave     ,2313      ,104023132161        ,-4.33681e+07   ,149254         ,-              ,-              ,takeProfit     ,0              
leave     ,3481      ,104601501980        ,-4.13468e+07   ,-7.97877e+06   ,-              ,-              ,takeProfit     ,339703         
leave     ,3481      ,104657952900        ,-3.93214e+07   ,-5.95329e+06   ,-              ,-              ,takeProfit     ,254777         
leave     ,3481      ,104941455885        ,-3.72916e+07   ,-3.92357e+06   ,-              ,-              ,takeProfit     ,169851         
leave     ,3481      ,105014485755        ,-3.52577e+07   ,-1.8896e+06    ,-              ,-              ,takeProfit     ,84925.7        
leave     ,3481      ,105038781487        ,-3.32194e+07   ,148620         ,-              ,-              ,takeProfit     ,0              
leave     ,8299      ,110126126477        ,-2.33441e+07   ,-124688        ,-              ,-              ,stopLoss       ,0              
leave     ,2308      ,111132726099        ,-1.34552e+07   ,-73375.3       ,-              ,-              ,stopLoss       ,0              
leave     ,6176      ,120840963361        ,-3.56636e+06   ,-111111        ,-              ,-              ,stopLoss       ,0              
leave     ,3363      ,133000000000        ,535995         ,245650         ,-              ,-              ,timeExit       ,0              
